Year,Month,Day,Hour,Minute,Second,batt_mV,Channel,Gape,Line_ID,Sensor_ID,Rep,Mussel_ID,Time_Machine,Beaker_ID,Group,File_name,P_Status,Status,Length(mm),Intensity,Note
2025,7,24,13,39,40,4651,Ch1,2249,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,39,40,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,39,40,4651,Ch6,773,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,39,40,4651,Ch7,2452,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,39,50,4651,Ch1,2295,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,39,50,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,39,50,4651,Ch6,762,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,39,50,4651,Ch7,2448,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,40,0,4651,Ch1,2294,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,40,0,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,40,0,4651,Ch6,719,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,40,0,4651,Ch7,2445,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,40,10,4651,Ch1,2293,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,40,10,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,40,10,4651,Ch6,709,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,40,10,4651,Ch7,2445,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,40,20,4651,Ch1,2292,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,40,20,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,40,20,4651,Ch6,707,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,40,20,4651,Ch7,2444,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,40,30,4651,Ch1,2292,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,40,30,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,40,30,4651,Ch6,749,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,40,30,4651,Ch7,2444,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,40,40,4651,Ch1,2293,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,40,40,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,40,40,4651,Ch6,866,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,40,40,4651,Ch7,2443,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,40,50,4651,Ch1,2290,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,40,50,4651,Ch2,4040,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,40,50,4651,Ch6,865,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,40,50,4651,Ch7,2415,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,41,0,4651,Ch1,2292,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,41,0,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,41,0,4651,Ch6,861,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,41,0,4651,Ch7,2362,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,41,10,4651,Ch1,2291,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,41,10,4651,Ch2,4039,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,41,10,4651,Ch6,858,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,41,10,4651,Ch7,2362,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,41,20,4651,Ch1,2292,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,41,20,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,41,20,4651,Ch6,856,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,41,20,4651,Ch7,2360,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,41,30,4651,Ch1,2291,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,41,30,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,41,30,4651,Ch6,853,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,41,30,4651,Ch7,2358,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,41,40,4651,Ch1,2291,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,41,40,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,41,40,4651,Ch6,842,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,41,40,4651,Ch7,2356,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,41,50,4651,Ch1,2291,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,41,50,4651,Ch2,4041,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,41,50,4651,Ch6,800,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,41,50,4651,Ch7,2351,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,42,0,4651,Ch1,2289,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,42,0,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,42,0,4651,Ch6,767,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,42,0,4651,Ch7,2347,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,42,10,4651,Ch1,2291,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,42,10,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,42,10,4651,Ch6,764,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,42,10,4651,Ch7,2345,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,42,20,4651,Ch1,2292,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,42,20,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,42,20,4651,Ch6,782,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,42,20,4651,Ch7,2336,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,42,30,4651,Ch1,2290,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,42,30,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,42,30,4651,Ch6,784,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,42,30,4651,Ch7,2340,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,42,40,4651,Ch1,2291,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,42,40,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,42,40,4651,Ch6,782,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,42,40,4651,Ch7,2340,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,42,50,4651,Ch1,2291,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,42,50,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,42,50,4651,Ch6,782,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,42,50,4651,Ch7,2368,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,43,0,4651,Ch1,2290,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,43,0,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,43,0,4651,Ch6,705,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,43,0,4651,Ch7,2365,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,43,10,4651,Ch1,2291,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,43,10,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,43,10,4651,Ch6,725,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,43,10,4651,Ch7,2363,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,43,20,4651,Ch1,2288,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,43,20,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,43,20,4651,Ch6,755,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,43,20,4651,Ch7,2356,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,43,30,4651,Ch1,2289,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,43,30,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,43,30,4651,Ch6,792,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,43,30,4651,Ch7,2348,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,43,40,4651,Ch1,2290,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,43,40,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,43,40,4651,Ch6,791,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,43,40,4651,Ch7,2330,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,43,50,4656,Ch1,2289,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,43,50,4656,Ch2,4041,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,43,50,4656,Ch6,790,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,43,50,4656,Ch7,2310,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,44,0,4651,Ch1,2288,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,44,0,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,44,0,4651,Ch6,790,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,44,0,4651,Ch7,2465,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,44,10,4651,Ch1,2289,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,44,10,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,44,10,4651,Ch6,779,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,44,10,4651,Ch7,2464,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,44,20,4651,Ch1,2289,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,44,20,4651,Ch2,4041,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,44,20,4651,Ch6,775,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,44,20,4651,Ch7,2464,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,44,30,4651,Ch1,2289,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,44,30,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,44,30,4651,Ch6,771,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,44,30,4651,Ch7,2460,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,44,40,4651,Ch1,2289,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,44,40,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,44,40,4651,Ch6,796,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,44,40,4651,Ch7,2461,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,44,50,4651,Ch1,2289,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,44,50,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,44,50,4651,Ch6,942,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,44,50,4651,Ch7,2459,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,45,0,4651,Ch1,2290,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,45,0,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,45,0,4651,Ch6,934,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,45,0,4651,Ch7,2400,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,45,10,4651,Ch1,2288,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,45,10,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,45,10,4651,Ch6,929,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,45,10,4651,Ch7,2400,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,45,20,4651,Ch1,2290,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,45,20,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,45,20,4651,Ch6,926,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,45,20,4651,Ch7,2395,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,45,30,4651,Ch1,2288,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,45,30,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,45,30,4651,Ch6,918,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,45,30,4651,Ch7,2386,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,45,40,4651,Ch1,2287,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,45,40,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,45,40,4651,Ch6,890,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,45,40,4651,Ch7,2379,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,45,50,4651,Ch1,2289,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,45,50,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,45,50,4651,Ch6,871,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,45,50,4651,Ch7,2374,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,46,0,4651,Ch1,2287,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,46,0,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,46,0,4651,Ch6,835,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,46,0,4651,Ch7,2368,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,46,10,4651,Ch1,2287,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,46,10,4651,Ch2,4041,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,46,10,4651,Ch6,750,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,46,10,4651,Ch7,2330,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,46,20,4651,Ch1,2288,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,46,20,4651,Ch2,4041,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,46,20,4651,Ch6,793,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,46,20,4651,Ch7,2297,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,46,30,4651,Ch1,2291,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,46,30,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,46,30,4651,Ch6,794,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,46,30,4651,Ch7,2275,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,46,40,4651,Ch1,2291,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,46,40,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,46,40,4651,Ch6,797,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,46,40,4651,Ch7,2233,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,46,50,4651,Ch1,2288,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,46,50,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,46,50,4651,Ch6,797,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,46,50,4651,Ch7,2265,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,47,0,4651,Ch1,2289,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,47,0,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,47,0,4651,Ch6,793,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,47,0,4651,Ch7,2253,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,47,10,4651,Ch1,2288,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,47,10,4651,Ch2,4041,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,47,10,4651,Ch6,789,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,47,10,4651,Ch7,2240,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,47,20,4651,Ch1,2286,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,47,20,4651,Ch2,4041,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,47,20,4651,Ch6,789,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,47,20,4651,Ch7,2186,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,47,30,4651,Ch1,2285,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,47,30,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,47,30,4651,Ch6,752,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,47,30,4651,Ch7,2145,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
2025,7,24,13,47,40,4651,Ch1,2284,1,B,24,Y69,13:35-14:05,1,CM,00000030.DAT,infected,infected,"33,5",11,NA
2025,7,24,13,47,40,4651,Ch2,4042,2,B,24,P11,13:35-14:05,2,CM,00000030.DAT,uninfected,uninfected,34,0,NA
2025,7,24,13,47,40,4651,Ch6,722,6,B,24,Y18,13:35-14:05,3,HS,00000030.DAT,infected,infected,"31,5",16,NA
2025,7,24,13,47,40,4651,Ch7,2147,7,B,24,P31,13:35-14:05,4,HS,00000030.DAT,uninfected,uninfected,33,0,NA
